substance,substance_name,priority_score,list_score,bio_score,n_lists,top_list_cat,echa_lists,bio_activity_labels
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de16a8dc6b74b4813d8958eb6cc6c249,8-Bromooctanoic acid,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de2fde2420f72af8993a8fc26a8f0928,tert-butyl-dimethyl-piperazin-1-ylsilane,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de38f309752fd53d30a3725890829a2c,"3,4,5-trihydroxybenzoic acid",0,0,0,1,Other,reach_registrations,antioxidant|antineoplastic agent|EC 1.13.11.33 (arachidonate 15-lipoxygenase) inhibitor|geroprotector|apoptosis inducer|astringent|human xenobiotic metabolite|cyclooxygenase 2 inhibitor|plant metabolite
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de3cdda147c67c1c51c640a54aea3efe,"(2S,5S)-1-((S)-2-((Methoxycarbonyl)amino)-3-methylbutanoyl)-5-methylpyrrolidine-2-carboxylic acid",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de479fdfd0a230f5d51e59925091cbfc,"2-Propanone, 1-(3-methoxy-2-piperidinyl)-, hydrobromide, trans- (9CI)",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de4b414d0c6a7616a9b3f6d31bb4d7c2,Veratrole,0,0,0,1,Other,reach_registrations,plant metabolite
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de5190537dee8957354d00f1e1c15fd4,Chloroacetic anhydride,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de51fdff58e66bec92810542e7314540,"3,6-dimethyl-2,3-dihydro-1-benzofuran-2-one",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de54f38c8dcfd59a09fbd6066ef793cc,"Lithium acetylide, ethylenediamine complex",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de5a8354ded408bf6685e79c225877e4,"2,4-Dibromo-1-[(1-methoxy-1-methylethoxy)methyl]benzene",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de5b2ab52d657cd74311f61d0be97fa5,"Tripotassium [5-[(4-amino-6-chloro-1,3,5-triazin-2-yl)amino]-4-hydroxy-3-[(2-hydroxy-4-sulpho-1-naphthyl)azo]naphthalene-2,7-disulphonato(5-)]cuprate(3-)",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de5f99b72a6aa5d2ca6bbbc623c14d79,2-bromo-4-chloroaniline,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de5fe2b12ad20627ec3bed341d256567,"2,2-difluoro-benzo[1,3]dioxole-4-carbaldehyde",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de6931aa19ca4bf284f3864c52460228,"5-methyl-s-triazolo[1,5-a]pyrimidin-7-ol",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de6ab8c4e33ef8ff2d1bf653ad3e0c78,"2,4-dinitroanisole",0,0,0,1,Other,reach_registrations,explosive
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de6ae8c3303f3e27fe39c5e74c020bef,Di[(2H3)methyl] sulphoxide,0,0,0,1,Other,reach_registrations,NMR solvent
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de6ce37b411fc1f3814731c3a85dd0f1,5-[(4-ethylpiperazin-1-yl)methyl]pyridine-2-amine,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de70ca13be0bb679e41ff6e353c296ce,C.I. Pigment Yellow 213,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de722d2423ad225dd961a954c2aab923,"3,6,9-trioxaundecamethylene bis(2-ethylhexanoate)",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de728161956d47049f5add8f3df3a472,NIPS,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de795556bb0e3519316a905d9659fae5,"1,3-dimethyl-1H-pyrazole",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de825ea4068836c5e67a6b330f6f5227,Triisononylamine,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de89b63a8d0697ed05d97fef0470da82,"oxo(2,4,6-trimethylanilino)acetic acid",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de8ebdad3c04924f748ca98c45ce18ec,"(1R,2S,6R,7S)-4-{[(1R,2R)-2-{[4-(1,2-benzothiazol-3- yl)piperazin-1-yl]methyl}-cyclohexyl]methyl}-4- azatricyclo[5.2.1.0^{2,6}]decane-3,5-dione",0,0,0,1,Other,reach_registrations,dopaminergic antagonist|second generation antipsychotic|adrenergic antagonist|serotonergic antagonist
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de93aecd7ebff0c7e8fbdf18f5215c98,"1,1,2,2,3,3,4,5,5,6-decafluoro-4,6-bis(trifluoromethyl)cyclohexane",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de9ad8b79eb5e08ced79f39648cae05b,"4,10-dioxatricyclo[6.3.1.0^{2,7}]dodecane-3,5,9,11-tetrone",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dea1ed7423dd04a4762646550b9bb046,Trimethyl orthoformate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/deb47a5627efbf95f551225b00fe8762,"2-methoxy-N,N,β-trimethyl-10H-phenothiazine-10-propylamine",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/debb20b7b8198fdbfee524e308313ffb,N-(2-ethylhexyl)-1-[[3-methyl-4-[(3-methylphenyl)azo]phenyl]azo]naphthalen-2-amine,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/debdab9b61f2dbe07ffa63a0b82336ee,"Benzenesulfonyl chloride, 3-(6,7-dihydro-1-methyl-7-oxo-3-propyl-1H-pyrazolo[4,3-d]pyrimidin-5-yl)-4-ethoxy-",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/debe70f587e20d6bc770d4fdc7fb5fd3,"2-(Tert-Butoxycarbonyl)-5,7-dichloro-1,2,3,4-tetrahydroisoquinoline-6-carboxylic acid",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ded12246212a0bcc9b4ed00127060052,"3,5-dibromo-2-hydroxybenzaldehyde",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ded69f992403b90bdd5d74ee85850f40,"5H-Benzo[5,6]cyclohepta[1,2-b]pyridine, 8-chloro-6,11-dihydro-11-(1-methyl-4-piperidinylidene)-",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dedc5939653a722293bb9e0606f147ce,Phenethyl valerate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dee2d86388bb9acb4823c112334e5493,5-oxo-DL-proline,0,0,0,1,Other,reach_registrations,human metabolite
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dee3dd403633f2779035822dc2c2e5f9,"2,3-Difluoro-5-(trifluoromethyl)pyridine",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df0742add201595cda375d026d49835e,"2,2,4,4-tetramethyl-7-oxa-3,20-diazadispiro[5.1.11.2]henicosan-21-one hydrochloride",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df0a36ebdd86bbc982dc2cdaf787b816,Chloro(3-chloropropyl)dimethylsilane,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df0f02b5eaceb003a8618419ec6393f5,"3-methyl-7-propylpurine-2,6-dione",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df123274591ac4df9ce8086db97c28aa,"Disodium 5-(benzoylamino)-4-hydroxy-3-[[2-(2-methylphenoxy)phenyl]azo]naphthalene-2,7-disulphonate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df134bb466d325f28bed339bb5fc4665,"(1R,4S,4aS,8aR)-9-(dichloromethylene)-1,4,4a,8a-tetrahydro-1,4-methanonaphthalene-5,8-dione",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df1471aff4ee826e6bac482572be0eb0,Tetrakis(triphenylphosphine)palladium,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df15c2c5810a0aa48884166b64c7c1fe,"(2S)-5-methoxy-N-propyl-1,2,3,4-tetrahydronaphthalen-2-aminium (2R)-(2-chlorophenyl)(hydroxy)acetate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df18ce5c993f3a19a64a21e7b2ffffb3,"1,3-dibromopropane",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df1a408d09bd57b5fd26ff65f857e3c3,Tris(4-aminophenyl) thiophosphate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df1ad4d0464b37fa2d3732c7d08f3482,"3-azaspiro[5.5]undecane-2,4-dione",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df1b1aaad088536835460514c9dbb8c4,Dioctyltin di(acetate),0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df21d6689f2d928973073052ff33c906,N6-(1-oxododecyl)-L-lysine,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df3d12d2d08e5542f8c8fbe7dcd47178,"1,1,3,3-tetramethylguanidine",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df40fc0447e9288339f9154030e2fcb3,"(2,4-dioxo-1,3-benzoxazin-7-yl) ethyl carbonate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df4b760e4233466397ef9cf788747ffc,Tetrabutylammonium hydrogen sulphate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df524aea91cf319799f72ea344508ffb,"A mixture of: 3-(4-ethylphenyl)-2,2-dimethylpropanenitrile; 3-(2-ethylphenyl)-2,2-dimethylpropanenitrile; 3-(3-ethylphenyl)-2,2-dimethylpropanenitrile",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df57ec29079316c7e9cd94473127f095,"reaction mass of: 6,7-epoxy-1,2,3,4,5,6,7,8-octahydro-1,1,2,4,4,7-hexamethylnaphthalene 7,8-epoxy-1,2,3,4,6,7,8,8a-octahydro-1,1,2,4,4,7-hexamethylnaphthalene",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df5c10baed83edc9de4addac0f1a7aa0,"O,S-dimethyl carbonodithioate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df61f11bf4ecab1a9d5b1792bcc7bf0a,Methyl 2-fluoro-3-oxopentanoate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df6ac7831cf3173ca21eabda81d3f94f,"tert-butyl (4R)-cis-6-cyanomethyl-2,2-dimethyl-1,3-dioxane-4-acetate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df724dc129e3d99b18a3e790412d0215,"2-cyano-N-(2,4-dichloro-5-methoxyphenyl)-3-(4-methoxy-3-(3-(4-methylpiperazin-1-yl)propoxy)phenylamino)acrylamide, compound with propan-2-ol (2:1)",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df7a9d77089bf04d917f03e2c07dc177,5-nitro-2-furaldehyde,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df7ce17e63971f6ceaaf14979d864b99,Dodecyl laurate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df7d49946d62b415e7b61e476a28359b,Diethyl allylphosphonate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df887c0979fc0d4129a7fa9235b943f0,4-methoxybenzyl alcohol,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df89105c2d9c46d079002f4e712fbf1d,Pethidine,0,0,0,1,Other,reach_registrations,opioid analgesic|antispasmodic drug|kappa-opioid receptor agonist|mu-opioid receptor agonist
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df8c0548f3c97313bfa41fc3f0393218,"Sodium 3,5,5-trimethylhexanoate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df8d20f410d5143c30647c8d32487a28,"2,4,6-Tri(2,4-dihydroxyphenyl)-1,3,5-triazine",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df90ff781f52bd834055d8e204f7f10b,1-(3-(p-tertbutylbenzoyl)-propyl)-4-hydroxypiperidine fumarate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df92ed23c884d786165cc9d2f7fe7a64,"Tetrabutylammonium (2S,5R)-2-carbamoyl-7-oxo-1,6-diazabicyclo[3.2.1]octan-6-yl sulfate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df971d77e8987bfdd4972aa077b52c08,"Acetic acid 2,6-dimethyl-octa-2,5,7-trienyl ester",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df9878b6380fc58acef93b54a5a1b84d,N-hydroxyphthalimide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/df9c102e0e8aced7225705fa0256b769,"1,4-dichloro-5,8-dihydroxyanthraquinone",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dfab50231e73b0b4793c4d17b10f8b89,1-bromo-4-pentylbenzene,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dfab5461ac3a44b80a4c96d6d6de68b3,"1,3,4-Thiadiazole-2(3H)-thione, 5-(tert-dodecyldithio)-",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dfb52bc13bb36069d8f3d44a33be9449,"Copper, diamminebis(nitrato-.kappa.O)-",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dfb89702902fa55c182f7d41dd339d0e,Zeanyne salt,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dfc435d1c6b0f5f0090e94748e18355c,Tramadol,0,0,0,1,Other,reach_registrations,kappa-opioid receptor agonist|serotonergic antagonist|opioid analgesic|antitussive|serotonin uptake inhibitor|metabolite|capsaicin receptor antagonist|NMDA receptor antagonist|muscarinic antagonist|delta-opioid receptor agonist|adrenergic uptake inhibitor|mu-opioid receptor agonist|nicotinic antagonist
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dfc9ade5ec1c7bf6e226d81b4c0b9e4e,tetrahexyl titanate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dfcbe9548f3dcbdc524ebfc3e987c164,[2-(2-methoxyethoxy)ethoxy]acetic acid,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dfcd6024ea1c2b7b0ae87c221ef59872,(diethylamino)acetonitrile,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dfd38cc33af76719f18c0fd00c23853c,Tin dioxide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dfe89aa95230f45468fec5ee893968b8,"(+)-14-diethoxycarbonyl-1α-ethyl-1,2,3,4,5,6,12,12b-octahydro-indolo-[2,3-a]-tetrahydro-pyranyl-[2,3-c]-quinolizine",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dfeeb087862f2ef9a1f9728942ee7034,Pyridine-2-carbaldehyde,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dff95aa3d6b0bb7085f63de8d936c8e9,"5-chloro-3-nitropyrazolo[1,5-a]pyrimidine",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dffa279ed40f33562c69b3e3db9f38fe,"1,2-dihydro-2-oxoquinoline-4-carboxylic acid",0,0,0,1,Other,reach_registrations,plant metabolite
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dffd8f1e4e2fb92faddb4f51dac1c7db,1-(5-Bromo-2-methoxyphenyl)adamantane,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dfff75b3baed00be01bfef338a7bf3a2,"(3β,5Z,7E)-9,10-secocholesta-5,7,10(19)-trien-3-yl butyrate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e00281ff6507fd96c3b2a66b7500c5d4,Dichlorodicyclopentylsilane,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e00e1bd0c90cffcd88d63ecea2ceee14,"Cuprate(6-), [2-[[[[3-[[4-chloro-6-[[4-[[4-chloro-6-[(3-sulfophenyl)amino]-1,3,5-triazin-2-yl]amino]-2,5-disulfophenyl]amino]-1,3,5-triazin-2-yl]amino]-2-hydroxy-5-sulfophenyl]azo]phenylmethyl]azo]-5-sulfobenzoato(8-)]-, pentasodium hydrogen, (SP-4-3)-",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e012722c17712ba6ad9a30542f85a395,(R)-(3-carboxy-2-hydroxypropyl)trimethylammonium hydroxide,0,0,0,1,Other,reach_registrations,Saccharomyces cerevisiae metabolite|nutraceutical|nootropic agent|antilipemic drug|water-soluble vitamin (role)
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e01387691d30acf350419295adf276ff,"1-(4-tert-Butyl-phenyl)-3-(4-methoxy-phenyl)-propane-1,3-diol",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e018c6c0e07cecb1359f4d177cde7eed,Sodium dihydridobis(2-methoxyethanolato)aluminate(1-),0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e0192c5ac0d0aab974b7d04cf0f8fd54,2-phenyl-2-ethyl-2-cyanoacetic acid methyl ester,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e01dff8617413ad5debe54d5aecbfcec,A-11,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e01e83c5079945418b0bc26c9f94290a,"1,2,3-tris(2,3-epoxypropoxy)propane",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e0237c07df30bef5839450ec6e6b4d8f,"2,3-Dihydro-2,6-dimethyl-1H-inden-1-one",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e0247b1bac36fe2461b9d7caf34e0c44,"(E,E)-[5-(4-methoxy-2,3,6-trimethylphenyl)-3-methyl-2,4-pentadienyl]triphenylphosphonium chloride",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e025e371550907535eaccbefbe056e5d,2-isopropylphenol,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e0302af8a53999e6178c5faded24705c,"(2S)-2-[(8S,9S,10R,13S,14S,17R)-10,13-dimethyl-3-oxo-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl]propanal",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e0377be860edfca3d5c858eb9bcd1f13,Tris(trimethylsilyl) phosphate,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e03945a3585a4391f064588649580a32,p-(2-methoxyethyl)phenol,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e041c0f3f2e7013b2a3aeae7a968f259,N-(phenylsulphonyl)benzenesulphonamide,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e043926a8c5fbe2e1f5edac1efcc3d32,"2,2'-dithiobis(ethylammonium) sulphate",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e04a1f36dd167e9c807ae5f963b53288,5-chloro-2-phenoxyaniline,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e068b0c6ce38c4e0147b0ddb2174843a,4-Hydroxy-cyclohexanecarboxylic acid butyl ester,0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e06c5a9f727907077f5daaafefcf1589,Zinc arsenide,0,0,0,1,Other,sommatie_stoffen,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e070e8b21f729ac14855293a24726dcf,"(22S)-22-carboxy-1-[(2,5-dioxo-1-pyrrolidinyl)oxy]-1,10,19,24-tetraoxo-3,6,12,15-tetraoxa-9,18,23-triazahentetracontan-41-oic acid",0,0,0,1,Other,reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e071c968a4b39fc94337e3edb6a09a4d,Methoxyphenamine,0,0,0,1,Other,reach_registrations,beta-adrenergic agonist|bronchodilator agent
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e07638f530a32ea937a834907a93bcb3,"4-Bromo-2,6-difluorobenzoyl chloride",0,0,0,1,Other,reach_registrations,
