substance,substance_name,priority_score,list_score,bio_score,n_lists,top_list_cat,has_bio,quadrant
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/218df505bf3c2afde46c74ea2f99662d,Sulfadiazine,3,0,3,1,Other,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/22f818e6eaac9ffa9f2826652d51b12d,3-[3-(2H-Benzotriazol-2-yl)-5-tert-butyl-4-hydroxyphenyl]propionic acid,3,3,0,2,PBT,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/230f45cadfba8dde84a75cec96d3973b,Isopentyl acetate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/231861856161a88a182db9faebd12876,"6'-(dibutylamino)-3'-methyl-2'-(phenylamino)spiro[isobenzofuran-1(3H),9-(9H)-xanthen]-3-one",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/23422d18c0fd040a0fdc99e15c435b95,"tetraethyl N,N'-(methylenedicyclohexane-4,1-diyl)bis-DL-aspartate",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/239487cf6d14116b09b02ccd0d910e62,Ammonium hexafluorosilicate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/264556345e44acf291ac62d7155c4fb6,2-chloropropane,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/267358ffaccbf74b44e213785840e6e9,Paraquat-dichloride,3,2,1,2,Harmonised / CLP,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/26a59dc15d41a484132abd7988843d9a,Picloram,3,2,1,1,Pesticides,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/26c9f93c2c461603a1cab5754c5ce703,hydrogen,3,3,0,2,Harmonised / CLP,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/270906c3db663ec74a642fa0902367fd,Sodium 3-(allyloxy)-2-hydroxypropanesulphonate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/27eee70d7f275cdcf831bced3097f131,Potassium thiocyanate,3,3,0,3,Pesticides,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/289e8e6f7edffcba5382ee5084175fe6,"2,4,6-trinitrotoluene",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/2978bef8011bc1ac50c11bb12748641b,2-hydroxy-1-(4-(4-(2-hydroxy-2-methylpropionyl)benzyl)phenyl)-2-methylpropan-1-one,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/2a12ca2def82c6942c8f24359b62ef9f,Sodium metavanadate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/2a6b5473fe1d2683e53b83fa098f5b6f,Diisopropylamine,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/2afbf9fc9ee54b012fbfd96c260b397c,Butyronitrile,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/2c09fba913e7674ba5a7fede30f0a61a,Cyclohexyl isocyanate,3,1,2,2,Other,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/2df91e336cd46b5102428ea9160f1147,Mercaptoacetic acid,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/30c014417d38888a0cae52f4fff5ef83,"Disodium 2,2'-([1,1'-biphenyl]-4,4'-diyldivinylene)bis(benzenesulphonate)",3,3,0,2,PBT,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3186335170a5cabd20f1ec3a1147036f,"1-acetyl-4-(3-dodecyl-2,5-dioxo-1-pyrrolidinyl)-2,2,6,6-tetramethylpiperidine",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/327b4835d4cbbf4650f42ad916007683,"3,6-diazaoctanethylenediamin; triethylenetetramine",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/33b1cca8030f84eda614fe48ab5fd68c,"α-methyl-1,3-benzodioxole-5-propionaldehyde",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/34062a4b2549fce429db7b6654816c7c,Oryzalin,3,2,1,1,Pesticides,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/343e554fe0563e31029e2909bbe88c2f,1-chloro-2-(chlorodiphenylmethyl)benzene,3,3,0,2,PBT,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/352a8a9c665b5e3df8c20f9d1de59e2b,4-mesyl-2-nitrotoluene,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/35482b08585fcac23489d3f954df4e7a,Methyl acetoacetate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/356bdd20b9dfe44b4b9dab4c7da92010,1-methylnaphthalene,3,0,3,1,Other,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/364a31a064d74c31d04261906e0e85f3,1-(dimethylamino)propan-2-ol,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3652dc0029e72b5b80fc245f2e3d0102,3-p-cumenyl-2-methylpropionaldehyde,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3688ac4202460a02fdd3fd66b288c2dd,2-tert-butylaminoethyl methacrylate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/37030df9913126fce75e7f6e0bc00893,Subtilisin,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/37ef73b9a73315b101cb6e86beff84fa,Phosphonic acid,3,2,1,2,Harmonised / CLP,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/38632c2b9e46deaf22e251fce9e39120,Chloramide,3,3,0,2,ED,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/39598b0d2bd041f71c991c0fd8df5e12,Ethyl 2-cyanoacrylate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3b25f2578f5f8bcc55bc381883c131c6,Magnesium metaborate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3b707a4161bd9ba555b5a6a9f56a1f09,"2,4-bis(((2-(dimethylammonio)ethyloxy)carbonyl)phen-2-ylazo)benzene-1,3-diolbis(methanesulfonate)",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3c30795db1259004846552f622ebf204,Bispyribac,3,2,1,1,Pesticides,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3cf61e16900a3887c2b629ad6ee6fa96,"Benzoic acid, 2-[4-(diethylamino)-2-hydroxybenzoyl]-, hexyl ester",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3dd5cf55efca1f91818dff4eccebbaf0,N-(2-(4-amino-N-ethyl-m-toluidino)ethyl)methanesulphonamide sesquisulphate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3f3518ee3577e144131bb5629327f96c,Glycerol trinitrate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3f9cd295a63c489c041b98a3b5f9f0cb,"2,2-(1,4-phenylene)bis((4H-3,1-benzoxazine-4-one)",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/40e552ff9575e0f78bead23a03bea40d,"4-hydroxybenzoic acid, ethyl ester",3,3,0,4,Other,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4128a2f599f7b86e958020084abb5ff7,"m-(2,3-epoxypropoxy)-N,N-bis(2,3-epoxypropyl)aniline",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/413cd8ef99e3c3b26e06f1721eb7c52a,Bis(trimethoxysilylpropyl)amine,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/419abc5a7d7139bde04a286266be7acb,"1H-Pyrazole, 3,4-dimethyl-, phosphate (1:1)",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/42a8871caba44fa231baab843fddbb78,"1-(N,N-bis(2-ethylhexyl)aminomethyl)-1,2,4-triazole",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/43395c92c9b9886600bd02021243c572,Thionyl dichloride,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/44b0f7213f77a2516db89ec13d6a859f,"1,1,3,3-tetramethyldisiloxane",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/454806e3c74a40e3a218c6256243855d,TCA,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/454f3754601898b58d4004994bda03a6,"2-isobutyl-2-isopropyl-1,3-dimethoxypropane",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/458a379d9b6a640a615c70291d756a37,Retinol,3,3,0,2,PBT,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/45b103fafb9386c1ac2f5fcc3ff7f1d0,Cafenstrole,3,2,1,1,Pesticides,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/46c4c320e07b8221380e656afc5845b0,Isobutane,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/471f7628e264ab142dbe027985e43889,Dibutyl ether,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/47847ce7012e90793a71dc7acd80c55c,Sodium hydrogensulphate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/479b2a908fdfecda8ed85f0d53443980,"Amines, C12-14-alkyldimethyl",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/485c02df812f9071ad114e6cd24b7f08,Triclocarban,3,2,1,3,Other,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/495cf669f7e4fba516c275bd72b4a98c,"2,2''-dihydroxy-4,4''-(2-hydroxy-propane-1,3-diyldioxy)dibenzophenone",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/495deadfef4563bebb9dbf9b46856b92,Paraquat,3,2,1,1,Pesticides,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/49664cd8d9c9a0d93cbf078dafdf685d,Titanium tetrachloride,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4a26f493b891a9503b7237da998b7a02,Sulfentrazone,3,2,1,1,Pesticides,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4abdb865e653d8bc385f58b4af3ba95a,Terphenyl,3,3,0,2,PBT,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4bad8bab881f712026c296cdad6f231b,"bis(1,2,3-trithiacyclohexyldimethylammonium) oxalate; thiocyclam-oxalate",3,2,1,1,Harmonised / CLP,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4bf0ac017cf6a61efd48210d9e8573db,Chlorimuron,3,2,1,1,Pesticides,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4c16f1907dc94e81bdede171a771e717,"reaction mass of: ethyl (2R,3R)-3-isopropylbicyclo[2.2.1]hept-5-ene-2-carboxylate; ethyl (2S,3S)-3-isopropylbicyclo[2.2.1]hept-5-ene-2-carboxylate",3,3,0,2,PBT,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4cf7bfeab8e32f8bcdf9bac6945c9c4b,"2,3-xylenol",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4d6da990d07a1c642cb8b20a9e0277eb,2-cyclohexylidene-2-phenylacetonitrile,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4e1edd137da0f4a7aa1ba9e63c28cf6a,Phosgene,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4f30a60debfe9e0d3619c79f9de033a2,Calcium oxide,3,3,0,3,Pesticides,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4fca22d654c64434bfe30f0555d4a84b,Hexabromocyclododecane,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/50883ec00cad79e690d250bf9668c50f,"6-methyl-2,4-bis(methylthio)phenylene-1,3-diamine",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/511d0f6ef482b5f8bed21386004e381c,Potassium cyanide,3,1,2,2,Other,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/51364f19c4810df0827bb81ec1f2a53b,"4,4'-ethylidenediphenyl dicyanate",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/513d7796a4227eee79746218b8d94c94,"2,2'-methylenediphenyl diisocyanate",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/529833f0d019735848289f5d66bd57b6,Dichloromethylbenzene,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/533f0813a198f88e0bf54f02eabf24b6,2-ethyl-4-methylimidazole,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/54227d89840687e146e36cbc3684efca,N-ethyl-N-[2-[1-(2-methylpropoxy)ethoxy]ethyl]-4-(phenylazo)aniline,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/5526184fd4a5d6dd9dec90fe60559322,"tetrasodium 2-(4-fluoro-6-(methyl-(2-(sulfatoethylsulfonyl)ethyl)amino)-1,3,5-triazin-2-ylamino)-5-hydroxy-6-(4-methyl-2-sulfonatophenylazo)naphthalene-1,7-disulfonate",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/5568a8f5160aa1883b101dbe667198cf,"2,6-dimethylheptan-4-one",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/55acf74ab91324387c8e0cbff5bff545,Triflusulfuron (formerly Triflusulfuron-methyl),3,2,1,1,Pesticides,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/563fa4eeb406865fa1d3178843cf9fcd,Cyclopentanone,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/56cf65fea8d2fed955e104d7c2d927d2,Fluoroethylene,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/57831e311e93d40410a6521377bac178,"3-(3,4-dihydro-2H-pyrrol-5-yl)pyridine",3,0,3,1,Other,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/589ea4c0980d03288b47557229eed6cd,2-methylpropyl (R)-2-hydroxypropanoate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/58edb43dd81eb54061d49079329cac18,1-ethoxypropan-2-ol,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/595d6a0afa60a4f5306b7892bec1ee8b,Zinc,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/599d0b10f9dc0e3e664e50da57ced79f,Tribenuron (aka metometuron),3,2,1,1,Pesticides,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/59fab48580f4cb41a7f6a6a7080f635a,4-isocyanatosulphonyltoluene; tosyl isocyanate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/5a8678abed6f004f12a144afb9593574,"1,3-dimethylimidazolidin-2-one",3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/5b23943afb67b78f22aa797731a7139d,Undecafluorohexanoic acid,3,3,0,1,PBT,FALSE,Q4: limited regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/5b55ef15c8c0ecb114677911690c56bb,"Butan-2-one O,O',O''-(methylsilylidyne)trioxime",3,3,0,4,Other,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/5bfd561390cc4fb3ee895c02264f1762,Isobutyl acetate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/5c2bc9653a49fb16205cdcdd0a8bdc14,Ethyl chloroformate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/5c4ae79bd957da892472f888cc1d088a,Barium nitrate,3,3,0,3,Pesticides,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/5c534aacaf1593b7dff25c8d4944dc8d,Pyrifluquinazon,3,2,1,1,Pesticides,TRUE,Q2: limited regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/5e071e6b662594029353e3d6d9ec724d,Guanidinium chloride,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/5e854ac781296f588bf3a9898c5f63bf,Manganese sulphate,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/60227bad07c8b14dd5aa931fbf928990,Ethylene carbonate,3,3,0,4,Other,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/604a59bfd1207199d479d0ffafe37d69,Sodium thiocyanate,3,3,0,3,Pesticides,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/60e73fcfbd0f70186b3f87b1d444494a,Hydroxylamine,3,3,0,3,Harmonised / CLP,FALSE,Q3: broad regulation & no ChEBI evidence
